Timestamp,Fase,T,H,r1,r2,r3
17:43:32,Fase4_Exposicao_Isopropilico,24.8,49.0,460.0,455.0,475.0
17:43:34,Fase4_Exposicao_Isopropilico,24.8,49.0,413.0,464.0,465.0
17:43:36,Fase4_Exposicao_Isopropilico,24.8,49.0,458.0,485.0,464.0
17:43:38,Fase4_Exposicao_Isopropilico,24.8,49.0,510.0,484.0,481.0
17:43:40,Fase4_Exposicao_Isopropilico,24.8,49.0,471.0,471.0,454.0
17:43:42,Fase4_Exposicao_Isopropilico,24.8,49.0,487.0,492.0,450.0
17:43:44,Fase4_Exposicao_Isopropilico,24.8,49.0,484.0,474.0,479.0
17:43:46,Fase4_Exposicao_Isopropilico,24.8,49.0,431.0,419.0,432.0
17:43:48,Fase4_Exposicao_Isopropilico,24.8,49.0,419.0,432.0,404.0
17:43:50,Fase4_Exposicao_Isopropilico,24.8,49.0,380.0,383.0,369.0
17:43:52,Fase4_Exposicao_Isopropilico,24.8,49.0,374.0,371.0,369.0
17:43:54,Fase4_Exposicao_Isopropilico,24.8,49.0,438.0,432.0,440.0
17:43:56,Fase4_Exposicao_Isopropilico,24.8,49.0,464.0,448.0,450.0
17:43:58,Fase4_Exposicao_Isopropilico,24.8,49.0,507.0,508.0,499.0
17:44:00,Fase4_Exposicao_Isopropilico,24.8,48.0,309.0,303.0,269.0
17:44:02,Fase4_Exposicao_Isopropilico,24.8,49.0,365.0,351.0,370.0
17:44:04,Fase4_Exposicao_Isopropilico,24.8,48.0,313.0,307.0,320.0
17:44:06,Fase4_Exposicao_Isopropilico,24.9,49.0,326.0,333.0,320.0
17:44:08,Fase4_Exposicao_Isopropilico,25.0,49.0,345.0,342.0,340.0
17:44:10,Fase4_Exposicao_Isopropilico,25.1,49.0,370.0,379.0,366.0
17:44:13,Fase4_Exposicao_Isopropilico,25.3,49.0,400.0,400.0,368.0
17:44:15,Fase4_Exposicao_Isopropilico,25.3,49.0,402.0,413.0,413.0
17:44:17,Fase4_Exposicao_Isopropilico,25.0,49.0,442.0,432.0,418.0
17:44:19,Fase4_Exposicao_Isopropilico,25.1,49.0,384.0,390.0,379.0
17:44:21,Fase4_Exposicao_Isopropilico,25.2,49.0,431.0,427.0,422.0
17:44:23,Fase4_Exposicao_Isopropilico,25.3,49.0,378.0,379.0,354.0
17:44:25,Fase4_Exposicao_Isopropilico,25.3,49.0,388.0,395.0,395.0
17:44:27,Fase4_Exposicao_Isopropilico,25.3,49.0,373.0,368.0,350.0
17:44:29,Fase4_Exposicao_Isopropilico,25.3,49.0,355.0,368.0,357.0
17:44:31,Fase4_Exposicao_Isopropilico,25.3,49.0,352.0,363.0,345.0
17:44:33,Fase4_Exposicao_Isopropilico,25.3,49.0,360.0,362.0,395.0
17:44:35,Fase4_Exposicao_Isopropilico,25.3,49.0,336.0,332.0,340.0
17:44:37,Fase4_Exposicao_Isopropilico,25.3,49.0,320.0,347.0,336.0
17:44:39,Fase4_Exposicao_Isopropilico,25.3,49.0,327.0,331.0,330.0
17:44:41,Fase4_Exposicao_Isopropilico,25.3,49.0,338.0,336.0,343.0
17:44:43,Fase4_Exposicao_Isopropilico,25.3,49.0,337.0,343.0,337.0
17:44:45,Fase4_Exposicao_Isopropilico,25.3,49.0,337.0,338.0,330.0
17:44:47,Fase4_Exposicao_Isopropilico,25.3,49.0,340.0,338.0,352.0
17:44:49,Fase4_Exposicao_Isopropilico,25.3,49.0,341.0,354.0,303.0
17:44:51,Fase4_Exposicao_Isopropilico,25.3,49.0,345.0,352.0,346.0
17:44:53,Fase4_Exposicao_Isopropilico,25.3,49.0,365.0,384.0,368.0
17:44:55,Fase4_Exposicao_Isopropilico,25.3,49.0,395.0,395.0,395.0
17:44:57,Fase4_Exposicao_Isopropilico,25.3,49.0,238.0,238.0,224.0
17:44:59,Fase4_Exposicao_Isopropilico,25.3,49.0,240.0,209.0,227.0
17:45:01,Fase4_Exposicao_Isopropilico,25.3,49.0,241.0,233.0,207.0
17:45:03,Fase4_Exposicao_Isopropilico,25.3,49.0,238.0,233.0,257.0
17:45:05,Fase4_Exposicao_Isopropilico,25.3,49.0,250.0,258.0,248.0
17:45:07,Fase4_Exposicao_Isopropilico,25.3,49.0,247.0,256.0,236.0
17:45:09,Fase4_Exposicao_Isopropilico,25.3,49.0,256.0,272.0,284.0
17:45:11,Fase4_Exposicao_Isopropilico,25.3,49.0,259.0,267.0,272.0
17:45:13,Fase4_Exposicao_Isopropilico,25.3,49.0,265.0,250.0,238.0
17:45:15,Fase4_Exposicao_Isopropilico,25.3,49.0,262.0,244.0,270.0
17:45:17,Fase4_Exposicao_Isopropilico,25.3,49.0,277.0,272.0,243.0
17:45:19,Fase4_Exposicao_Isopropilico,25.3,49.0,271.0,272.0,269.0
17:45:21,Fase4_Exposicao_Isopropilico,25.3,49.0,278.0,274.0,252.0
17:45:23,Fase4_Exposicao_Isopropilico,25.3,49.0,267.0,283.0,279.0
17:45:25,Fase4_Exposicao_Isopropilico,25.3,49.0,285.0,284.0,286.0
17:45:27,Fase4_Exposicao_Isopropilico,25.3,49.0,298.0,298.0,287.0
17:45:29,Fase4_Exposicao_Isopropilico,25.3,49.0,284.0,294.0,291.0
17:45:31,Fase4_Exposicao_Isopropilico,25.3,49.0,291.0,300.0,283.0
17:45:34,Fase4_Exposicao_Isopropilico,25.3,49.0,298.0,292.0,287.0
17:45:36,Fase4_Exposicao_Isopropilico,25.3,49.0,310.0,304.0,293.0
17:45:38,Fase4_Exposicao_Isopropilico,25.3,49.0,294.0,304.0,299.0
17:45:40,Fase4_Exposicao_Isopropilico,25.3,49.0,301.0,298.0,303.0
17:45:42,Fase4_Exposicao_Isopropilico,25.3,49.0,308.0,303.0,309.0
17:45:44,Fase4_Exposicao_Isopropilico,25.3,49.0,304.0,315.0,302.0
17:45:46,Fase4_Exposicao_Isopropilico,25.3,49.0,335.0,291.0,293.0
17:45:48,Fase4_Exposicao_Isopropilico,25.3,49.0,286.0,328.0,283.0
17:45:50,Fase4_Exposicao_Isopropilico,25.3,49.0,305.0,305.0,289.0
17:45:52,Fase4_Exposicao_Isopropilico,25.3,49.0,304.0,315.0,311.0
17:45:54,Fase4_Exposicao_Isopropilico,25.3,49.0,313.0,312.0,295.0
17:45:56,Fase4_Exposicao_Isopropilico,25.3,49.0,329.0,330.0,324.0
17:45:58,Fase4_Exposicao_Isopropilico,25.3,49.0,363.0,368.0,370.0
17:46:00,Fase4_Exposicao_Isopropilico,25.3,49.0,398.0,400.0,371.0
17:46:02,Fase4_Exposicao_Isopropilico,25.3,49.0,432.0,430.0,407.0
17:46:04,Fase4_Exposicao_Isopropilico,25.3,49.0,451.0,432.0,435.0
17:46:06,Fase4_Exposicao_Isopropilico,25.3,49.0,397.0,409.0,401.0
17:46:08,Fase4_Exposicao_Isopropilico,25.3,49.0,399.0,389.0,394.0
17:46:10,Fase4_Exposicao_Isopropilico,25.3,49.0,404.0,403.0,407.0
17:46:12,Fase4_Exposicao_Isopropilico,25.3,49.0,390.0,417.0,403.0
17:46:14,Fase4_Exposicao_Isopropilico,25.3,49.0,395.0,400.0,387.0
17:46:16,Fase4_Exposicao_Isopropilico,25.3,49.0,368.0,378.0,351.0
17:46:18,Fase4_Exposicao_Isopropilico,25.3,49.0,341.0,348.0,329.0
17:46:20,Fase4_Exposicao_Isopropilico,25.3,49.0,368.0,381.0,385.0
17:46:22,Fase4_Exposicao_Isopropilico,25.3,49.0,318.0,352.0,323.0
17:46:24,Fase4_Exposicao_Isopropilico,25.3,49.0,427.0,390.0,416.0
17:46:26,Fase4_Exposicao_Isopropilico,25.3,49.0,381.0,379.0,378.0
17:46:28,Fase4_Exposicao_Isopropilico,25.3,49.0,385.0,389.0,391.0
17:46:30,Fase4_Exposicao_Isopropilico,25.3,49.0,253.0,282.0,256.0
17:46:32,Fase4_Exposicao_Isopropilico,25.3,49.0,246.0,240.0,251.0
17:46:34,Fase4_Exposicao_Isopropilico,25.3,49.0,247.0,271.0,252.0
17:46:36,Fase4_Exposicao_Isopropilico,25.3,49.0,249.0,262.0,255.0
17:46:38,Fase4_Exposicao_Isopropilico,25.3,49.0,257.0,273.0,282.0
17:46:40,Fase4_Exposicao_Isopropilico,25.3,49.0,223.0,265.0,255.0
17:46:42,Fase4_Exposicao_Isopropilico,25.3,49.0,267.0,278.0,272.0
17:46:44,Fase4_Exposicao_Isopropilico,25.3,49.0,277.0,278.0,292.0
17:46:46,Fase4_Exposicao_Isopropilico,25.3,49.0,295.0,272.0,281.0
17:46:48,Fase4_Exposicao_Isopropilico,25.3,49.0,295.0,302.0,272.0
17:46:50,Fase4_Exposicao_Isopropilico,25.3,49.0,258.0,301.0,307.0
17:46:52,Fase4_Exposicao_Isopropilico,25.3,49.0,307.0,304.0,287.0
17:46:54,Fase4_Exposicao_Isopropilico,25.3,49.0,326.0,311.0,337.0
17:46:57,Fase4_Exposicao_Isopropilico,25.3,49.0,354.0,357.0,330.0
17:46:59,Fase4_Exposicao_Isopropilico,25.3,49.0,336.0,337.0,338.0
17:47:01,Fase4_Exposicao_Isopropilico,25.3,49.0,345.0,336.0,320.0
17:47:03,Fase4_Exposicao_Isopropilico,25.3,49.0,343.0,354.0,352.0
17:47:05,Fase4_Exposicao_Isopropilico,25.3,49.0,348.0,357.0,351.0
17:47:07,Fase4_Exposicao_Isopropilico,25.3,49.0,381.0,371.0,371.0
17:47:09,Fase4_Exposicao_Isopropilico,25.3,49.0,371.0,368.0,371.0
17:47:11,Fase4_Exposicao_Isopropilico,25.3,49.0,443.0,448.0,443.0
17:47:13,Fase4_Exposicao_Isopropilico,25.3,49.0,459.0,464.0,455.0
17:47:15,Fase4_Exposicao_Isopropilico,25.3,49.0,462.0,434.0,438.0
17:47:17,Fase4_Exposicao_Isopropilico,25.3,49.0,432.0,419.0,390.0
17:47:19,Fase4_Exposicao_Isopropilico,25.3,49.0,441.0,436.0,441.0
17:47:21,Fase4_Exposicao_Isopropilico,25.3,49.0,423.0,416.0,447.0
17:47:23,Fase4_Exposicao_Isopropilico,25.3,49.0,437.0,423.0,423.0
17:47:25,Fase4_Exposicao_Isopropilico,25.3,49.0,416.0,419.0,445.0
17:47:27,Fase4_Exposicao_Isopropilico,25.3,49.0,287.0,306.0,266.0
17:47:29,Fase4_Exposicao_Isopropilico,25.3,49.0,250.0,270.0,240.0
17:47:31,Fase4_Exposicao_Isopropilico,25.3,49.0,198.0,272.0,267.0
17:47:33,Fase4_Exposicao_Isopropilico,25.3,49.0,270.0,267.0,272.0
17:47:35,Fase4_Exposicao_Isopropilico,25.3,49.0,268.0,272.0,266.0
17:47:37,Fase4_Exposicao_Isopropilico,25.3,49.0,259.0,271.0,258.0
17:47:39,Fase4_Exposicao_Isopropilico,25.3,49.0,283.0,272.0,266.0
17:47:41,Fase4_Exposicao_Isopropilico,25.3,49.0,263.0,270.0,261.0
17:47:43,Fase4_Exposicao_Isopropilico,25.3,49.0,257.0,269.0,257.0
17:47:45,Fase4_Exposicao_Isopropilico,25.3,49.0,267.0,272.0,261.0
17:47:47,Fase4_Exposicao_Isopropilico,25.3,49.0,272.0,278.0,266.0
17:47:49,Fase4_Exposicao_Isopropilico,25.3,49.0,274.0,270.0,274.0
17:47:51,Fase4_Exposicao_Isopropilico,25.3,49.0,261.0,272.0,258.0
17:47:53,Fase4_Exposicao_Isopropilico,25.3,49.0,259.0,266.0,272.0
17:47:55,Fase4_Exposicao_Isopropilico,25.3,49.0,258.0,256.0,272.0
17:47:57,Fase4_Exposicao_Isopropilico,25.3,49.0,256.0,258.0,256.0
17:47:59,Fase4_Exposicao_Isopropilico,25.3,49.0,263.0,252.0,262.0
17:48:01,Fase4_Exposicao_Isopropilico,25.3,49.0,256.0,257.0,265.0
17:48:03,Fase4_Exposicao_Isopropilico,25.3,49.0,235.0,266.0,247.0
17:48:05,Fase4_Exposicao_Isopropilico,25.3,49.0,259.0,273.0,256.0
17:48:07,Fase4_Exposicao_Isopropilico,25.3,49.0,258.0,279.0,272.0
17:48:09,Fase4_Exposicao_Isopropilico,25.3,49.0,265.0,262.0,252.0
17:48:11,Fase4_Exposicao_Isopropilico,25.3,49.0,263.0,280.0,270.0
17:48:13,Fase4_Exposicao_Isopropilico,25.3,49.0,265.0,266.0,261.0
17:48:15,Fase4_Exposicao_Isopropilico,25.3,49.0,272.0,272.0,271.0
17:48:18,Fase4_Exposicao_Isopropilico,25.3,49.0,266.0,272.0,272.0
17:48:20,Fase4_Exposicao_Isopropilico,25.3,49.0,265.0,257.0,269.0
17:48:22,Fase4_Exposicao_Isopropilico,25.3,49.0,257.0,265.0,266.0
17:48:24,Fase4_Exposicao_Isopropilico,25.3,49.0,269.0,292.0,302.0
17:48:26,Fase4_Exposicao_Isopropilico,25.3,49.0,241.0,245.0,270.0
17:48:28,Fase4_Exposicao_Isopropilico,25.3,49.0,279.0,256.0,281.0
17:48:30,Fase4_Exposicao_Isopropilico,25.4,49.0,270.0,289.0,246.0
17:48:32,Fase4_Exposicao_Isopropilico,25.4,49.0,287.0,317.0,275.0
17:48:34,Fase4_Exposicao_Isopropilico,25.5,49.0,288.0,288.0,289.0
17:48:36,Fase4_Exposicao_Isopropilico,25.6,49.0,297.0,288.0,286.0
17:48:38,Fase4_Exposicao_Isopropilico,25.7,49.0,292.0,287.0,305.0
17:48:40,Fase4_Exposicao_Isopropilico,25.8,49.0,298.0,291.0,290.0
17:48:42,Fase4_Exposicao_Isopropilico,25.8,49.0,308.0,323.0,291.0
17:48:44,Fase4_Exposicao_Isopropilico,25.8,49.0,331.0,304.0,334.0
17:48:46,Fase4_Exposicao_Isopropilico,25.8,49.0,463.0,467.0,458.0
17:48:48,Fase4_Exposicao_Isopropilico,25.8,49.0,422.0,412.0,435.0
17:48:50,Fase4_Exposicao_Isopropilico,25.8,49.0,432.0,426.0,417.0
17:48:52,Fase4_Exposicao_Isopropilico,25.8,49.0,438.0,441.0,404.0
17:48:54,Fase4_Exposicao_Isopropilico,25.8,49.0,423.0,448.0,430.0
17:48:56,Fase4_Exposicao_Isopropilico,25.8,49.0,423.0,399.0,427.0
17:48:58,Fase4_Exposicao_Isopropilico,25.8,49.0,415.0,413.0,429.0
17:49:00,Fase4_Exposicao_Isopropilico,25.8,49.0,447.0,425.0,417.0
17:49:02,Fase4_Exposicao_Isopropilico,25.8,49.0,426.0,427.0,422.0
17:49:04,Fase4_Exposicao_Isopropilico,25.8,49.0,464.0,464.0,464.0
17:49:06,Fase4_Exposicao_Isopropilico,25.8,49.0,427.0,423.0,415.0
17:49:08,Fase4_Exposicao_Isopropilico,25.8,49.0,419.0,422.0,416.0
17:49:10,Fase4_Exposicao_Isopropilico,25.8,49.0,395.0,398.0,412.0
17:49:12,Fase4_Exposicao_Isopropilico,25.8,49.0,343.0,357.0,361.0
17:49:14,Fase4_Exposicao_Isopropilico,25.8,49.0,351.0,346.0,337.0
17:49:16,Fase4_Exposicao_Isopropilico,25.8,49.0,331.0,336.0,315.0
17:49:18,Fase4_Exposicao_Isopropilico,25.8,49.0,333.0,320.0,310.0
17:49:20,Fase4_Exposicao_Isopropilico,25.8,49.0,309.0,310.0,319.0
17:49:22,Fase4_Exposicao_Isopropilico,25.8,49.0,312.0,294.0,310.0
17:49:24,Fase4_Exposicao_Isopropilico,25.8,49.0,313.0,331.0,341.0
17:49:26,Fase4_Exposicao_Isopropilico,25.8,49.0,310.0,315.0,291.0
17:49:28,Fase4_Exposicao_Isopropilico,25.8,49.0,304.0,295.0,322.0
17:49:30,Fase4_Exposicao_Isopropilico,25.8,49.0,302.0,308.0,304.0
17:49:32,Fase4_Exposicao_Isopropilico,25.8,49.0,310.0,305.0,299.0
17:49:34,Fase4_Exposicao_Isopropilico,25.8,49.0,299.0,295.0,302.0
17:49:36,Fase4_Exposicao_Isopropilico,25.8,49.0,311.0,304.0,304.0
17:49:39,Fase4_Exposicao_Isopropilico,25.8,49.0,304.0,290.0,295.0
17:49:41,Fase4_Exposicao_Isopropilico,25.8,49.0,302.0,310.0,304.0
17:49:43,Fase4_Exposicao_Isopropilico,25.8,49.0,315.0,306.0,310.0
17:49:45,Fase4_Exposicao_Isopropilico,25.8,49.0,320.0,317.0,310.0
17:50:19,Fase5_Recuperacao_Final,25.8,49.0,201.0,192.0,176.0
17:50:21,Fase5_Recuperacao_Final,25.8,49.0,169.0,207.0,174.0
17:50:23,Fase5_Recuperacao_Final,25.8,49.0,170.0,214.0,146.0
17:50:25,Fase5_Recuperacao_Final,25.8,49.0,175.0,188.0,165.0
17:50:27,Fase5_Recuperacao_Final,25.8,49.0,179.0,192.0,145.0
17:50:29,Fase5_Recuperacao_Final,25.8,49.0,143.0,175.0,176.0
17:50:31,Fase5_Recuperacao_Final,25.8,49.0,147.0,166.0,160.0
17:50:33,Fase5_Recuperacao_Final,25.8,49.0,167.0,176.0,173.0
17:50:35,Fase5_Recuperacao_Final,25.8,49.0,162.0,144.0,169.0
17:50:37,Fase5_Recuperacao_Final,25.8,49.0,165.0,166.0,170.0
17:50:39,Fase5_Recuperacao_Final,25.8,49.0,160.0,164.0,155.0
17:50:41,Fase5_Recuperacao_Final,25.8,49.0,157.0,202.0,174.0
17:50:43,Fase5_Recuperacao_Final,25.8,49.0,173.0,165.0,121.0
17:50:45,Fase5_Recuperacao_Final,25.8,49.0,156.0,184.0,160.0
17:50:47,Fase5_Recuperacao_Final,25.8,49.0,144.0,166.0,182.0
17:50:49,Fase5_Recuperacao_Final,25.8,49.0,153.0,188.0,155.0
17:50:51,Fase5_Recuperacao_Final,25.8,49.0,167.0,170.0,155.0
17:50:53,Fase5_Recuperacao_Final,25.8,49.0,146.0,127.0,192.0
17:50:55,Fase5_Recuperacao_Final,25.8,49.0,128.0,143.0,172.0
17:50:57,Fase5_Recuperacao_Final,25.8,49.0,183.0,162.0,131.0
17:51:00,Fase5_Recuperacao_Final,25.8,49.0,114.0,176.0,163.0
17:51:02,Fase5_Recuperacao_Final,25.8,49.0,139.0,194.0,138.0
17:51:04,Fase5_Recuperacao_Final,25.8,49.0,144.0,112.0,126.0
17:51:06,Fase5_Recuperacao_Final,25.8,49.0,147.0,157.0,162.0
17:51:08,Fase5_Recuperacao_Final,25.8,49.0,169.0,167.0,155.0
17:51:10,Fase5_Recuperacao_Final,25.8,49.0,210.0,158.0,144.0
17:51:12,Fase5_Recuperacao_Final,25.8,49.0,171.0,173.0,175.0
17:51:14,Fase5_Recuperacao_Final,25.8,49.0,144.0,149.0,138.0
17:51:16,Fase5_Recuperacao_Final,25.8,49.0,156.0,155.0,155.0
17:51:18,Fase5_Recuperacao_Final,25.8,49.0,131.0,167.0,153.0
17:51:20,Fase5_Recuperacao_Final,25.8,49.0,180.0,172.0,151.0
17:51:22,Fase5_Recuperacao_Final,25.8,49.0,139.0,186.0,155.0
17:51:24,Fase5_Recuperacao_Final,25.8,49.0,159.0,179.0,158.0
17:51:26,Fase5_Recuperacao_Final,25.8,49.0,153.0,149.0,144.0
17:51:28,Fase5_Recuperacao_Final,25.8,49.0,110.0,176.0,144.0
17:51:30,Fase5_Recuperacao_Final,25.8,49.0,121.0,181.0,176.0
17:51:32,Fase5_Recuperacao_Final,25.8,49.0,153.0,151.0,167.0
17:51:34,Fase5_Recuperacao_Final,25.8,49.0,133.0,201.0,144.0
17:51:36,Fase5_Recuperacao_Final,25.8,49.0,146.0,183.0,144.0
17:51:38,Fase5_Recuperacao_Final,25.8,49.0,160.0,135.0,149.0
17:51:40,Fase5_Recuperacao_Final,25.8,49.0,116.0,163.0,129.0
17:51:42,Fase5_Recuperacao_Final,25.8,49.0,144.0,156.0,144.0
17:51:44,Fase5_Recuperacao_Final,25.8,49.0,150.0,160.0,155.0
17:51:46,Fase5_Recuperacao_Final,25.8,49.0,138.0,150.0,150.0
17:51:48,Fase5_Recuperacao_Final,25.8,49.0,149.0,157.0,144.0
17:51:50,Fase5_Recuperacao_Final,25.8,49.0,139.0,142.0,162.0
17:51:52,Fase5_Recuperacao_Final,25.8,49.0,142.0,186.0,144.0
17:51:54,Fase5_Recuperacao_Final,25.8,49.0,167.0,185.0,186.0
17:51:56,Fase5_Recuperacao_Final,25.8,49.0,135.0,162.0,195.0
17:51:58,Fase5_Recuperacao_Final,25.8,49.0,160.0,185.0,159.0
17:52:00,Fase5_Recuperacao_Final,25.8,49.0,153.0,176.0,156.0
17:52:02,Fase5_Recuperacao_Final,25.8,49.0,158.0,156.0,155.0
17:52:04,Fase5_Recuperacao_Final,25.8,49.0,133.0,144.0,155.0
17:52:06,Fase5_Recuperacao_Final,25.8,49.0,140.0,155.0,159.0
17:52:08,Fase5_Recuperacao_Final,25.8,49.0,140.0,164.0,157.0
17:52:10,Fase5_Recuperacao_Final,25.8,49.0,154.0,161.0,163.0
17:52:12,Fase5_Recuperacao_Final,25.8,49.0,144.0,84.0,144.0
17:52:14,Fase5_Recuperacao_Final,25.8,49.0,151.0,196.0,145.0
17:52:16,Fase5_Recuperacao_Final,25.8,49.0,139.0,159.0,144.0
17:52:18,Fase5_Recuperacao_Final,25.8,49.0,176.0,144.0,166.0
17:52:21,Fase5_Recuperacao_Final,25.8,49.0,131.0,171.0,117.0
17:52:23,Fase5_Recuperacao_Final,25.8,49.0,134.0,166.0,123.0
17:52:25,Fase5_Recuperacao_Final,25.8,49.0,153.0,155.0,135.0
17:52:27,Fase5_Recuperacao_Final,25.8,49.0,162.0,161.0,143.0
17:52:29,Fase5_Recuperacao_Final,25.8,49.0,144.0,146.0,139.0
17:52:31,Fase5_Recuperacao_Final,25.8,49.0,144.0,154.0,165.0
17:52:33,Fase5_Recuperacao_Final,25.8,49.0,173.0,122.0,137.0
17:52:35,Fase5_Recuperacao_Final,25.8,49.0,153.0,146.0,176.0
17:52:37,Fase5_Recuperacao_Final,25.8,49.0,175.0,200.0,149.0
17:52:39,Fase5_Recuperacao_Final,25.8,49.0,144.0,171.0,149.0
17:52:41,Fase5_Recuperacao_Final,25.8,49.0,171.0,138.0,183.0
17:52:43,Fase5_Recuperacao_Final,25.8,49.0,153.0,154.0,144.0
17:52:45,Fase5_Recuperacao_Final,25.8,49.0,160.0,161.0,127.0
17:52:47,Fase5_Recuperacao_Final,25.8,49.0,148.0,140.0,175.0
17:52:49,Fase5_Recuperacao_Final,25.8,49.0,143.0,134.0,121.0
17:52:51,Fase5_Recuperacao_Final,25.8,49.0,144.0,170.0,145.0
17:52:53,Fase5_Recuperacao_Final,25.8,49.0,125.0,170.0,112.0
17:52:55,Fase5_Recuperacao_Final,25.8,49.0,128.0,150.0,161.0
17:52:57,Fase5_Recuperacao_Final,25.8,49.0,112.0,167.0,175.0
17:52:59,Fase5_Recuperacao_Final,25.8,49.0,143.0,142.0,118.0
17:53:01,Fase5_Recuperacao_Final,25.8,49.0,192.0,145.0,173.0
17:53:03,Fase5_Recuperacao_Final,25.8,49.0,144.0,125.0,155.0
17:53:05,Fase5_Recuperacao_Final,25.8,49.0,204.0,179.0,159.0
17:53:07,Fase5_Recuperacao_Final,25.8,49.0,110.0,161.0,112.0
17:53:09,Fase5_Recuperacao_Final,25.8,49.0,211.0,173.0,129.0
17:53:11,Fase5_Recuperacao_Final,25.8,49.0,106.0,178.0,132.0
17:53:13,Fase5_Recuperacao_Final,25.8,49.0,145.0,163.0,140.0
17:53:15,Fase5_Recuperacao_Final,25.8,49.0,144.0,168.0,133.0
17:53:17,Fase5_Recuperacao_Final,25.8,49.0,154.0,161.0,146.0
17:53:19,Fase5_Recuperacao_Final,25.8,49.0,134.0,150.0,131.0
17:53:21,Fase5_Recuperacao_Final,25.8,49.0,147.0,163.0,149.0
17:53:23,Fase5_Recuperacao_Final,25.8,49.0,144.0,151.0,149.0
17:53:25,Fase5_Recuperacao_Final,25.8,49.0,228.0,189.0,169.0
17:53:27,Fase5_Recuperacao_Final,25.8,49.0,176.0,160.0,115.0
17:53:29,Fase5_Recuperacao_Final,25.8,49.0,176.0,139.0,128.0
17:53:31,Fase5_Recuperacao_Final,25.8,49.0,93.0,178.0,147.0
17:53:33,Fase5_Recuperacao_Final,25.8,49.0,162.0,131.0,144.0
17:53:35,Fase5_Recuperacao_Final,25.8,49.0,115.0,173.0,151.0
17:53:37,Fase5_Recuperacao_Final,25.8,49.0,162.0,165.0,137.0
17:53:39,Fase5_Recuperacao_Final,25.8,49.0,126.0,154.0,142.0
17:53:42,Fase5_Recuperacao_Final,25.8,49.0,160.0,170.0,146.0
17:53:44,Fase5_Recuperacao_Final,25.8,49.0,128.0,142.0,138.0
17:53:46,Fase5_Recuperacao_Final,25.8,49.0,186.0,155.0,138.0
17:53:48,Fase5_Recuperacao_Final,25.8,49.0,158.0,167.0,119.0
17:53:50,Fase5_Recuperacao_Final,25.8,49.0,112.0,186.0,126.0
17:53:52,Fase5_Recuperacao_Final,25.8,49.0,176.0,198.0,166.0
17:53:54,Fase5_Recuperacao_Final,25.8,49.0,129.0,149.0,160.0
17:53:56,Fase5_Recuperacao_Final,25.8,49.0,208.0,166.0,144.0
17:53:58,Fase5_Recuperacao_Final,25.8,49.0,112.0,144.0,169.0
17:54:00,Fase5_Recuperacao_Final,25.8,49.0,130.0,118.0,146.0
17:54:02,Fase5_Recuperacao_Final,25.8,49.0,165.0,180.0,138.0
17:54:04,Fase5_Recuperacao_Final,25.8,49.0,138.0,160.0,141.0
17:54:06,Fase5_Recuperacao_Final,25.8,49.0,130.0,175.0,126.0
17:54:08,Fase5_Recuperacao_Final,25.8,49.0,160.0,158.0,144.0
17:54:10,Fase5_Recuperacao_Final,25.8,49.0,128.0,171.0,135.0
17:54:12,Fase5_Recuperacao_Final,25.8,49.0,158.0,194.0,143.0
17:54:14,Fase5_Recuperacao_Final,25.8,49.0,172.0,176.0,166.0
17:54:16,Fase5_Recuperacao_Final,25.8,49.0,176.0,144.0,131.0
17:54:18,Fase5_Recuperacao_Final,25.8,49.0,184.0,150.0,156.0
17:54:20,Fase5_Recuperacao_Final,25.8,49.0,143.0,203.0,111.0
17:54:22,Fase5_Recuperacao_Final,25.8,49.0,126.0,164.0,166.0
17:54:24,Fase5_Recuperacao_Final,25.8,50.0,174.0,123.0,150.0
17:54:26,Fase5_Recuperacao_Final,25.8,50.0,132.0,122.0,159.0
17:54:28,Fase5_Recuperacao_Final,25.8,50.0,177.0,172.0,165.0
17:54:30,Fase5_Recuperacao_Final,25.8,50.0,171.0,151.0,117.0
17:54:32,Fase5_Recuperacao_Final,25.8,50.0,144.0,160.0,147.0
17:54:34,Fase5_Recuperacao_Final,25.8,50.0,111.0,143.0,144.0
17:54:36,Fase5_Recuperacao_Final,25.8,50.0,176.0,169.0,166.0
17:54:38,Fase5_Recuperacao_Final,25.8,50.0,144.0,166.0,159.0
17:54:40,Fase5_Recuperacao_Final,25.8,50.0,144.0,167.0,159.0
17:54:42,Fase5_Recuperacao_Final,25.8,50.0,125.0,144.0,159.0
17:54:44,Fase5_Recuperacao_Final,25.8,50.0,138.0,142.0,160.0
17:54:46,Fase5_Recuperacao_Final,25.8,50.0,133.0,172.0,146.0
17:54:48,Fase5_Recuperacao_Final,25.8,49.0,116.0,135.0,135.0
17:54:50,Fase5_Recuperacao_Final,25.8,49.0,144.0,147.0,128.0
17:54:52,Fase5_Recuperacao_Final,25.8,49.0,185.0,155.0,151.0
17:54:54,Fase5_Recuperacao_Final,25.8,49.0,101.0,166.0,174.0
17:54:56,Fase5_Recuperacao_Final,25.8,49.0,173.0,139.0,144.0
17:54:58,Fase5_Recuperacao_Final,25.8,49.0,154.0,177.0,142.0
17:55:00,Fase5_Recuperacao_Final,25.8,49.0,183.0,184.0,155.0
17:55:03,Fase5_Recuperacao_Final,25.8,49.0,91.0,166.0,144.0
17:55:05,Fase5_Recuperacao_Final,25.8,49.0,171.0,158.0,146.0
